ProviderType,DFTA ID,ContractYear,SponsorName,ProgramName,ServiceID,ServiceName,BudgetedUnits
SENIOR CENTER CONTRACTS,32001,2019,CHINESE-AMERICAN PLANNING COUNCIL INC,NY Chinatown Neighborhood Senior Center,SCED,EDUCATION,676
SENIOR CENTER CONTRACTS,32001,2019,CHINESE-AMERICAN PLANNING COUNCIL INC,NY Chinatown Neighborhood Senior Center,SCIN,SR CTR INFORMATION,1300
SENIOR CENTER CONTRACTS,32001,2019,CHINESE-AMERICAN PLANNING COUNCIL INC,NY Chinatown Neighborhood Senior Center,SCNE,SR CTR NUTRITION EDUC,1800
SENIOR CENTER CONTRACTS,32001,2019,CHINESE-AMERICAN PLANNING COUNCIL INC,NY Chinatown Neighborhood Senior Center,TECH,TECHNOLOGY,52
SENIOR CENTER CONTRACTS,32201,2019,CHINESE-AMERICAN PLANNING COUNCIL INC,CPC Project Open Door Neighborhood Senior Center,ARTS,ARTS,176
SENIOR CENTER CONTRACTS,32201,2019,CHINESE-AMERICAN PLANNING COUNCIL INC,CPC Project Open Door Neighborhood Senior Center,CNLH,CONGREGATE LUNCH,75000
SENIOR CENTER CONTRACTS,32201,2019,CHINESE-AMERICAN PLANNING COUNCIL INC,CPC Project Open Door Neighborhood Senior Center,CNWE,CONGREGATE WEEKEND,15599
SENIOR CENTER CONTRACTS,32201,2019,CHINESE-AMERICAN PLANNING COUNCIL INC,CPC Project Open Door Neighborhood Senior Center,HLMG,HEALTH MANAGEMENT,31200
SENIOR CENTER CONTRACTS,32201,2019,CHINESE-AMERICAN PLANNING COUNCIL INC,CPC Project Open Door Neighborhood Senior Center,IVST,IN-HOME VISITING,2080
SENIOR CENTER CONTRACTS,32201,2019,CHINESE-AMERICAN PLANNING COUNCIL INC,CPC Project Open Door Neighborhood Senior Center,PHEX,PHYSICAL HEALTH/EXERCISE,31200
SENIOR CENTER CONTRACTS,32201,2019,CHINESE-AMERICAN PLANNING COUNCIL INC,CPC Project Open Door Neighborhood Senior Center,SCCA,SR CTR CASE ASSISTANCE,4000
SENIOR CENTER CONTRACTS,32201,2019,CHINESE-AMERICAN PLANNING COUNCIL INC,CPC Project Open Door Neighborhood Senior Center,SCED,EDUCATION,2779
SENIOR CENTER CONTRACTS,32201,2019,CHINESE-AMERICAN PLANNING COUNCIL INC,CPC Project Open Door Neighborhood Senior Center,SCIN,SR CTR INFORMATION,1300
SENIOR CENTER CONTRACTS,32201,2019,CHINESE-AMERICAN PLANNING COUNCIL INC,CPC Project Open Door Neighborhood Senior Center,SCNE,SR CTR NUTRITION EDUC,1800
SENIOR CENTER CONTRACTS,32201,2019,CHINESE-AMERICAN PLANNING COUNCIL INC,CPC Project Open Door Neighborhood Senior Center,TECH,TECHNOLOGY,572
SENIOR CENTER CONTRACTS,32201,2019,CHINESE-AMERICAN PLANNING COUNCIL INC,CPC Project Open Door Neighborhood Senior Center,TRAN,TRANSPORTATION,1040
SENIOR CENTER CONTRACTS,32901,2019,COTHOA LUNCHEON CLUB INC,Cothoa Luncheon Club Neighborhood Senior Center,ARTS,ARTS,260
SENIOR CENTER CONTRACTS,32901,2019,COTHOA LUNCHEON CLUB INC,Cothoa Luncheon Club Neighborhood Senior Center,CNBK,CONGREGATE BREAKFASTS,5000
SENIOR CENTER CONTRACTS,32901,2019,COTHOA LUNCHEON CLUB INC,Cothoa Luncheon Club Neighborhood Senior Center,CNLH,CONGREGATE LUNCH,20910
SENIOR CENTER CONTRACTS,32901,2019,COTHOA LUNCHEON CLUB INC,Cothoa Luncheon Club Neighborhood Senior Center,HLMG,HEALTH MANAGEMENT,3000
SENIOR CENTER CONTRACTS,32901,2019,COTHOA LUNCHEON CLUB INC,Cothoa Luncheon Club Neighborhood Senior Center,PHEX,PHYSICAL HEALTH/EXERCISE,3120
SENIOR CENTER CONTRACTS,32901,2019,COTHOA LUNCHEON CLUB INC,Cothoa Luncheon Club Neighborhood Senior Center,SCCA,SR CTR CASE ASSISTANCE,260
SENIOR CENTER CONTRACTS,32901,2019,COTHOA LUNCHEON CLUB INC,Cothoa Luncheon Club Neighborhood Senior Center,SCED,EDUCATION,160
SENIOR CENTER CONTRACTS,32901,2019,COTHOA LUNCHEON CLUB INC,Cothoa Luncheon Club Neighborhood Senior Center,SCIN,SR CTR INFORMATION,110
SENIOR CENTER CONTRACTS,32901,2019,COTHOA LUNCHEON CLUB INC,Cothoa Luncheon Club Neighborhood Senior Center,SCNE,SR CTR NUTRITION EDUC,525
SENIOR CENTER CONTRACTS,32901,2019,COTHOA LUNCHEON CLUB INC,Cothoa Luncheon Club Neighborhood Senior Center,TECH,TECHNOLOGY,208
SENIOR CENTER CONTRACTS,32901,2019,COTHOA LUNCHEON CLUB INC,Cothoa Luncheon Club Neighborhood Senior Center,TRAN,TRANSPORTATION,2500
SENIOR CENTER CONTRACTS,32902,2019,COTHOA LUNCHEON CLUB INC,Polo Grounds,ARTS,ARTS,210
SENIOR CENTER CONTRACTS,32902,2019,COTHOA LUNCHEON CLUB INC,Polo Grounds,CNLH,CONGREGATE LUNCH,12500
SENIOR CENTER CONTRACTS,32902,2019,COTHOA LUNCHEON CLUB INC,Polo Grounds,HLMG,HEALTH MANAGEMENT,200
SENIOR CENTER CONTRACTS,32902,2019,COTHOA LUNCHEON CLUB INC,Polo Grounds,PHEX,PHYSICAL HEALTH/EXERCISE,520
SENIOR CENTER CONTRACTS,32902,2019,COTHOA LUNCHEON CLUB INC,Polo Grounds,SCED,EDUCATION,60
SENIOR CENTER CONTRACTS,32902,2019,COTHOA LUNCHEON CLUB INC,Polo Grounds,SCIN,SR CTR INFORMATION,45
SENIOR CENTER CONTRACTS,32902,2019,COTHOA LUNCHEON CLUB INC,Polo Grounds,SCNE,SR CTR NUTRITION EDUC,270
SENIOR CENTER CONTRACTS,32902,2019,COTHOA LUNCHEON CLUB INC,Polo Grounds,TECH,TECHNOLOGY,52
SENIOR CENTER CONTRACTS,32904,2019,COTHOA LUNCHEON CLUB INC,Bethune Neighborhood Senior Center,ARTS,ARTS,50
SENIOR CENTER CONTRACTS,32904,2019,COTHOA LUNCHEON CLUB INC,Bethune Neighborhood Senior Center,CNBK,CONGREGATE BREAKFASTS,16750
SENIOR CENTER CONTRACTS,32904,2019,COTHOA LUNCHEON CLUB INC,Bethune Neighborhood Senior Center,CNLH,CONGREGATE LUNCH,30000
SENIOR CENTER CONTRACTS,32904,2019,COTHOA LUNCHEON CLUB INC,Bethune Neighborhood Senior Center,HLMG,HEALTH MANAGEMENT,3000
SENIOR CENTER CONTRACTS,32904,2019,COTHOA LUNCHEON CLUB INC,Bethune Neighborhood Senior Center,PHEX,PHYSICAL HEALTH/EXERCISE,2910
SENIOR CENTER CONTRACTS,32904,2019,COTHOA LUNCHEON CLUB INC,Bethune Neighborhood Senior Center,SCCA,SR CTR CASE ASSISTANCE,550
SENIOR CENTER CONTRACTS,32904,2019,COTHOA LUNCHEON CLUB INC,Bethune Neighborhood Senior Center,SCED,EDUCATION,500
SENIOR CENTER CONTRACTS,32904,2019,COTHOA LUNCHEON CLUB INC,Bethune Neighborhood Senior Center,SCIN,SR CTR INFORMATION,150
SENIOR CENTER CONTRACTS,32904,2019,COTHOA LUNCHEON CLUB INC,Bethune Neighborhood Senior Center,SCNE,SR CTR NUTRITION EDUC,200
SENIOR CENTER CONTRACTS,32904,2019,COTHOA LUNCHEON CLUB INC,Bethune Neighborhood Senior Center,TECH,TECHNOLOGY,52
SENIOR CENTER CONTRACTS,32U01,2019,EAST HARLEM COUNCIL FOR HUMAN SERVICES INC,East Harlem Neighborhood Senior Center,ARTS,ARTS,208
SENIOR CENTER CONTRACTS,32U01,2019,EAST HARLEM COUNCIL FOR HUMAN SERVICES INC,East Harlem Neighborhood Senior Center,CNLH,CONGREGATE LUNCH,35000
SENIOR CENTER CONTRACTS,32U01,2019,EAST HARLEM COUNCIL FOR HUMAN SERVICES INC,East Harlem Neighborhood Senior Center,HLMG,HEALTH MANAGEMENT,4800
SENIOR CENTER CONTRACTS,32U01,2019,EAST HARLEM COUNCIL FOR HUMAN SERVICES INC,East Harlem Neighborhood Senior Center,ITEL,IN-HOME TELEPHONE,30
SENIOR CENTER CONTRACTS,32U01,2019,EAST HARLEM COUNCIL FOR HUMAN SERVICES INC,East Harlem Neighborhood Senior Center,PHEX,PHYSICAL HEALTH/EXERCISE,8960
SENIOR CENTER CONTRACTS,32U01,2019,EAST HARLEM COUNCIL FOR HUMAN SERVICES INC,East Harlem Neighborhood Senior Center,SCCA,SR CTR CASE ASSISTANCE,750
SENIOR CENTER CONTRACTS,32U01,2019,EAST HARLEM COUNCIL FOR HUMAN SERVICES INC,East Harlem Neighborhood Senior Center,SCED,EDUCATION,468
SENIOR CENTER CONTRACTS,32U01,2019,EAST HARLEM COUNCIL FOR HUMAN SERVICES INC,East Harlem Neighborhood Senior Center,SCIN,SR CTR INFORMATION,50
SENIOR CENTER CONTRACTS,32U01,2019,EAST HARLEM COUNCIL FOR HUMAN SERVICES INC,East Harlem Neighborhood Senior Center,SCNE,SR CTR NUTRITION EDUC,480
SENIOR CENTER CONTRACTS,32U01,2019,EAST HARLEM COUNCIL FOR HUMAN SERVICES INC,East Harlem Neighborhood Senior Center,TECH,TECHNOLOGY,104
SENIOR CENTER CONTRACTS,33401,2019,STEIN SENIOR CENTER INC,Stein Neighborhood Senior Center,ARTS,ARTS,260
SENIOR CENTER CONTRACTS,33401,2019,STEIN SENIOR CENTER INC,Stein Neighborhood Senior Center,CNLH,CONGREGATE LUNCH,27500
SENIOR CENTER CONTRACTS,33401,2019,STEIN SENIOR CENTER INC,Stein Neighborhood Senior Center,CNWE,CONGREGATE WEEKEND,1560
SENIOR CENTER CONTRACTS,33401,2019,STEIN SENIOR CENTER INC,Stein Neighborhood Senior Center,HLMG,HEALTH MANAGEMENT,12610
SENIOR CENTER CONTRACTS,33401,2019,STEIN SENIOR CENTER INC,Stein Neighborhood Senior Center,ISHP,IN-HOME SHOPPING ASSIST,200
SENIOR CENTER CONTRACTS,33401,2019,STEIN SENIOR CENTER INC,Stein Neighborhood Senior Center,ITEL,IN-HOME TELEPHONE,260
SENIOR CENTER CONTRACTS,33401,2019,STEIN SENIOR CENTER INC,Stein Neighborhood Senior Center,PHEX,PHYSICAL HEALTH/EXERCISE,12610
SENIOR CENTER CONTRACTS,33401,2019,STEIN SENIOR CENTER INC,Stein Neighborhood Senior Center,SCCA,SR CTR CASE ASSISTANCE,600
SENIOR CENTER CONTRACTS,33401,2019,STEIN SENIOR CENTER INC,Stein Neighborhood Senior Center,SCED,EDUCATION,520
SENIOR CENTER CONTRACTS,33401,2019,STEIN SENIOR CENTER INC,Stein Neighborhood Senior Center,SCIN,SR CTR INFORMATION,313
SENIOR CENTER CONTRACTS,33401,2019,STEIN SENIOR CENTER INC,Stein Neighborhood Senior Center,SCNE,SR CTR NUTRITION EDUC,120
SENIOR CENTER CONTRACTS,33401,2019,STEIN SENIOR CENTER INC,Stein Neighborhood Senior Center,TECH,TECHNOLOGY,260
SENIOR CENTER CONTRACTS,33A01,2019,THE EDUCATIONAL ALLIANCE INC,Weinberg Center for Balanced Living,ARTS,ARTS,336
SENIOR CENTER CONTRACTS,33A01,2019,THE EDUCATIONAL ALLIANCE INC,Weinberg Center for Balanced Living,CNBK,CONGREGATE BREAKFASTS,21750
SENIOR CENTER CONTRACTS,33A01,2019,THE EDUCATIONAL ALLIANCE INC,Weinberg Center for Balanced Living,CNLH,CONGREGATE LUNCH,34250
SENIOR CENTER CONTRACTS,33A01,2019,THE EDUCATIONAL ALLIANCE INC,Weinberg Center for Balanced Living,HLMG,HEALTH MANAGEMENT,3750
SENIOR CENTER CONTRACTS,33A01,2019,THE EDUCATIONAL ALLIANCE INC,Weinberg Center for Balanced Living,ITEL,IN-HOME TELEPHONE,960
SENIOR CENTER CONTRACTS,33A01,2019,THE EDUCATIONAL ALLIANCE INC,Weinberg Center for Balanced Living,PHEX,PHYSICAL HEALTH/EXERCISE,12000
SENIOR CENTER CONTRACTS,33A01,2019,THE EDUCATIONAL ALLIANCE INC,Weinberg Center for Balanced Living,SCCA,SR CTR CASE ASSISTANCE,300
SENIOR CENTER CONTRACTS,33A01,2019,THE EDUCATIONAL ALLIANCE INC,Weinberg Center for Balanced Living,SCED,EDUCATION,376
SENIOR CENTER CONTRACTS,33A01,2019,THE EDUCATIONAL ALLIANCE INC,Weinberg Center for Balanced Living,SCIN,SR CTR INFORMATION,302
SENIOR CENTER CONTRACTS,33A01,2019,THE EDUCATIONAL ALLIANCE INC,Weinberg Center for Balanced Living,SCNE,SR CTR NUTRITION EDUC,450
SENIOR CENTER CONTRACTS,33A01,2019,THE EDUCATIONAL ALLIANCE INC,Weinberg Center for Balanced Living,TECH,TECHNOLOGY,144
SENIOR CENTER CONTRACTS,33K01,2019,LENOX HILL NEIGHBORHOOD HOUSE INC,Lenox Hill Innovative Senior Center,ARTS,ARTS,521
SENIOR CENTER CONTRACTS,33K01,2019,LENOX HILL NEIGHBORHOOD HOUSE INC,Lenox Hill Innovative Senior Center,CNBK,CONGREGATE BREAKFASTS,9750
SENIOR CENTER CONTRACTS,33K01,2019,LENOX HILL NEIGHBORHOOD HOUSE INC,Lenox Hill Innovative Senior Center,CNDN,CONGREGATE DINNER,13000
SENIOR CENTER CONTRACTS,33K01,2019,LENOX HILL NEIGHBORHOOD HOUSE INC,Lenox Hill Innovative Senior Center,CNLH,CONGREGATE LUNCH,16754
SENIOR CENTER CONTRACTS,33K01,2019,LENOX HILL NEIGHBORHOOD HOUSE INC,Lenox Hill Innovative Senior Center,CNWE,CONGREGATE WEEKEND,19500
SENIOR CENTER CONTRACTS,33K01,2019,LENOX HILL NEIGHBORHOOD HOUSE INC,Lenox Hill Innovative Senior Center,HLMG,HEALTH MANAGEMENT,1261
SENIOR CENTER CONTRACTS,33K01,2019,LENOX HILL NEIGHBORHOOD HOUSE INC,Lenox Hill Innovative Senior Center,HPEB,HEALTH PROMO EVID BASED,655
SENIOR CENTER CONTRACTS,33K01,2019,LENOX HILL NEIGHBORHOOD HOUSE INC,Lenox Hill Innovative Senior Center,ICSA,ISC CASE ASSISTANCE,1100
SENIOR CENTER CONTRACTS,33K01,2019,LENOX HILL NEIGHBORHOOD HOUSE INC,Lenox Hill Innovative Senior Center,IINF,ISC INFORMATION,387
SENIOR CENTER CONTRACTS,33K01,2019,LENOX HILL NEIGHBORHOOD HOUSE INC,Lenox Hill Innovative Senior Center,INED,ISC NUTRITION EDUCATION,100
SENIOR CENTER CONTRACTS,33K01,2019,LENOX HILL NEIGHBORHOOD HOUSE INC,Lenox Hill Innovative Senior Center,PHEX,PHYSICAL HEALTH/EXERCISE,4584
SENIOR CENTER CONTRACTS,33K01,2019,LENOX HILL NEIGHBORHOOD HOUSE INC,Lenox Hill Innovative Senior Center,SCED,EDUCATION,1040
SENIOR CENTER CONTRACTS,33K01,2019,LENOX HILL NEIGHBORHOOD HOUSE INC,Lenox Hill Innovative Senior Center,TECH,TECHNOLOGY,208
SENIOR CENTER CONTRACTS,33L01,2019,ENCORE COMMUNITY SERVICES,Encore Neighborhood Senior Center,ARTS,ARTS,104
SENIOR CENTER CONTRACTS,33L01,2019,ENCORE COMMUNITY SERVICES,Encore Neighborhood Senior Center,CNLH,CONGREGATE LUNCH,75750
SENIOR CENTER CONTRACTS,33L01,2019,ENCORE COMMUNITY SERVICES,Encore Neighborhood Senior Center,ESAT,ESCORT/ASSIST TRANS,650
SENIOR CENTER CONTRACTS,33L01,2019,ENCORE COMMUNITY SERVICES,Encore Neighborhood Senior Center,HLMG,HEALTH MANAGEMENT,2875
SENIOR CENTER CONTRACTS,33L01,2019,ENCORE COMMUNITY SERVICES,Encore Neighborhood Senior Center,PHEX,PHYSICAL HEALTH/EXERCISE,4800
SENIOR CENTER CONTRACTS,33L01,2019,ENCORE COMMUNITY SERVICES,Encore Neighborhood Senior Center,SCCA,SR CTR CASE ASSISTANCE,1500
SENIOR CENTER CONTRACTS,33L01,2019,ENCORE COMMUNITY SERVICES,Encore Neighborhood Senior Center,SCED,EDUCATION,288
SENIOR CENTER CONTRACTS,33L01,2019,ENCORE COMMUNITY SERVICES,Encore Neighborhood Senior Center,SCIN,SR CTR INFORMATION,375
SENIOR CENTER CONTRACTS,33L01,2019,ENCORE COMMUNITY SERVICES,Encore Neighborhood Senior Center,SCNE,SR CTR NUTRITION EDUC,450
SENIOR CENTER CONTRACTS,33L01,2019,ENCORE COMMUNITY SERVICES,Encore Neighborhood Senior Center,TECH,TECHNOLOGY,24
SENIOR CENTER CONTRACTS,33M01,2019,YM YWHA OF WASHINGTON HEIGHTS AND INWOOD INC,YM&YWHA Innovative Senior Center,ARTS,ARTS,408
SENIOR CENTER CONTRACTS,33M01,2019,YM YWHA OF WASHINGTON HEIGHTS AND INWOOD INC,YM&YWHA Innovative Senior Center,CNDN,CONGREGATE DINNER,4375
SENIOR CENTER CONTRACTS,33M01,2019,YM YWHA OF WASHINGTON HEIGHTS AND INWOOD INC,YM&YWHA Innovative Senior Center,CNLH,CONGREGATE LUNCH,17879
SENIOR CENTER CONTRACTS,33M01,2019,YM YWHA OF WASHINGTON HEIGHTS AND INWOOD INC,YM&YWHA Innovative Senior Center,CNWE,CONGREGATE WEEKEND,2880
SENIOR CENTER CONTRACTS,33M01,2019,YM YWHA OF WASHINGTON HEIGHTS AND INWOOD INC,YM&YWHA Innovative Senior Center,HLMG,HEALTH MANAGEMENT,1300
SENIOR CENTER CONTRACTS,33M01,2019,YM YWHA OF WASHINGTON HEIGHTS AND INWOOD INC,YM&YWHA Innovative Senior Center,HPEB,HEALTH PROMO EVID BASED,200
SENIOR CENTER CONTRACTS,33M01,2019,YM YWHA OF WASHINGTON HEIGHTS AND INWOOD INC,YM&YWHA Innovative Senior Center,ICSA,ISC CASE ASSISTANCE,1000
SENIOR CENTER CONTRACTS,33M01,2019,YM YWHA OF WASHINGTON HEIGHTS AND INWOOD INC,YM&YWHA Innovative Senior Center,IINF,ISC INFORMATION,240
SENIOR CENTER CONTRACTS,33M01,2019,YM YWHA OF WASHINGTON HEIGHTS AND INWOOD INC,YM&YWHA Innovative Senior Center,INED,ISC NUTRITION EDUCATION,1200
SENIOR CENTER CONTRACTS,33M01,2019,YM YWHA OF WASHINGTON HEIGHTS AND INWOOD INC,YM&YWHA Innovative Senior Center,PHEX,PHYSICAL HEALTH/EXERCISE,3393
SENIOR CENTER CONTRACTS,33M01,2019,YM YWHA OF WASHINGTON HEIGHTS AND INWOOD INC,YM&YWHA Innovative Senior Center,SCED,EDUCATION,408
SENIOR CENTER CONTRACTS,33M01,2019,YM YWHA OF WASHINGTON HEIGHTS AND INWOOD INC,YM&YWHA Innovative Senior Center,TECH,TECHNOLOGY,144
SENIOR CENTER CONTRACTS,33M01,2019,YM YWHA OF WASHINGTON HEIGHTS AND INWOOD INC,YM&YWHA Innovative Senior Center,TRAN,TRANSPORTATION,9600
SENIOR CENTER CONTRACTS,33N01,2019,FIND AID FOR THE AGED,FIND Clinton Neighborhood Senior Center,ARTS,ARTS,104
SENIOR CENTER CONTRACTS,33N01,2019,FIND AID FOR THE AGED,FIND Clinton Neighborhood Senior Center,CNLH,CONGREGATE LUNCH,16434
SENIOR CENTER CONTRACTS,33N01,2019,FIND AID FOR THE AGED,FIND Clinton Neighborhood Senior Center,CNWE,CONGREGATE WEEKEND,2808
SENIOR CENTER CONTRACTS,33N01,2019,FIND AID FOR THE AGED,FIND Clinton Neighborhood Senior Center,HLMG,HEALTH MANAGEMENT,120
SENIOR CENTER CONTRACTS,33N01,2019,FIND AID FOR THE AGED,FIND Clinton Neighborhood Senior Center,PHEX,PHYSICAL HEALTH/EXERCISE,4212
SENIOR CENTER CONTRACTS,33N01,2019,FIND AID FOR THE AGED,FIND Clinton Neighborhood Senior Center,SCED,EDUCATION,156
SENIOR CENTER CONTRACTS,33N01,2019,FIND AID FOR THE AGED,FIND Clinton Neighborhood Senior Center,SCIN,SR CTR INFORMATION,26
SENIOR CENTER CONTRACTS,33N01,2019,FIND AID FOR THE AGED,FIND Clinton Neighborhood Senior Center,SCNE,SR CTR NUTRITION EDUC,120
SENIOR CENTER CONTRACTS,33N01,2019,FIND AID FOR THE AGED,FIND Clinton Neighborhood Senior Center,TECH,TECHNOLOGY,156
SENIOR CENTER CONTRACTS,33P01,2019,FIND AID FOR THE AGED,FIND Aid Coffeehouse Neighborhood Senior Center,ARTS,ARTS,13
SENIOR CENTER CONTRACTS,33P01,2019,FIND AID FOR THE AGED,FIND Aid Coffeehouse Neighborhood Senior Center,CNBK,CONGREGATE BREAKFASTS,13750
SENIOR CENTER CONTRACTS,33P01,2019,FIND AID FOR THE AGED,FIND Aid Coffeehouse Neighborhood Senior Center,CNLH,CONGREGATE LUNCH,25000
SENIOR CENTER CONTRACTS,33P01,2019,FIND AID FOR THE AGED,FIND Aid Coffeehouse Neighborhood Senior Center,CSAS,CASE ASSISTANCE,1000
SENIOR CENTER CONTRACTS,33P01,2019,FIND AID FOR THE AGED,FIND Aid Coffeehouse Neighborhood Senior Center,HLMG,HEALTH MANAGEMENT,120
SENIOR CENTER CONTRACTS,33P01,2019,FIND AID FOR THE AGED,FIND Aid Coffeehouse Neighborhood Senior Center,PHEX,PHYSICAL HEALTH/EXERCISE,1664
SENIOR CENTER CONTRACTS,33P01,2019,FIND AID FOR THE AGED,FIND Aid Coffeehouse Neighborhood Senior Center,SCED,EDUCATION,156
SENIOR CENTER CONTRACTS,33P01,2019,FIND AID FOR THE AGED,FIND Aid Coffeehouse Neighborhood Senior Center,SCIN,SR CTR INFORMATION,100
SENIOR CENTER CONTRACTS,33P01,2019,FIND AID FOR THE AGED,FIND Aid Coffeehouse Neighborhood Senior Center,SCNE,SR CTR NUTRITION EDUC,120
SENIOR CENTER CONTRACTS,33P01,2019,FIND AID FOR THE AGED,FIND Aid Coffeehouse Neighborhood Senior Center,TECH,TECHNOLOGY,156
SENIOR CENTER CONTRACTS,33R01,2019,FIND AID FOR THE AGED,FIND Woodstock Neighborhood Senior Center,ARTS,ARTS,104
SENIOR CENTER CONTRACTS,33R01,2019,FIND AID FOR THE AGED,FIND Woodstock Neighborhood Senior Center,CNBK,CONGREGATE BREAKFASTS,33220
SENIOR CENTER CONTRACTS,33R01,2019,FIND AID FOR THE AGED,FIND Woodstock Neighborhood Senior Center,CNLH,CONGREGATE LUNCH,57380
SENIOR CENTER CONTRACTS,33R01,2019,FIND AID FOR THE AGED,FIND Woodstock Neighborhood Senior Center,CSAS,CASE ASSISTANCE,1200
SENIOR CENTER CONTRACTS,33R01,2019,FIND AID FOR THE AGED,FIND Woodstock Neighborhood Senior Center,HLMG,HEALTH MANAGEMENT,240
SENIOR CENTER CONTRACTS,33R01,2019,FIND AID FOR THE AGED,FIND Woodstock Neighborhood Senior Center,PHEX,PHYSICAL HEALTH/EXERCISE,2548
SENIOR CENTER CONTRACTS,33R01,2019,FIND AID FOR THE AGED,FIND Woodstock Neighborhood Senior Center,SCED,EDUCATION,156
SENIOR CENTER CONTRACTS,33R01,2019,FIND AID FOR THE AGED,FIND Woodstock Neighborhood Senior Center,SCIN,SR CTR INFORMATION,125
SENIOR CENTER CONTRACTS,33R01,2019,FIND AID FOR THE AGED,FIND Woodstock Neighborhood Senior Center,SCNE,SR CTR NUTRITION EDUC,120
SENIOR CENTER CONTRACTS,33R01,2019,FIND AID FOR THE AGED,FIND Woodstock Neighborhood Senior Center,TECH,TECHNOLOGY,156
SENIOR CENTER CONTRACTS,33S01,2019,FOOD BANK FOR NEW YORK CITY,Food Bank Neighborhood Senior Center,ARTS,ARTS,70
SENIOR CENTER CONTRACTS,33S01,2019,FOOD BANK FOR NEW YORK CITY,Food Bank Neighborhood Senior Center,CNBK,CONGREGATE BREAKFASTS,16900
SENIOR CENTER CONTRACTS,33S01,2019,FOOD BANK FOR NEW YORK CITY,Food Bank Neighborhood Senior Center,CNDN,CONGREGATE DINNER,10400
SENIOR CENTER CONTRACTS,33S01,2019,FOOD BANK FOR NEW YORK CITY,Food Bank Neighborhood Senior Center,CNWE,CONGREGATE WEEKEND,8840
SENIOR CENTER CONTRACTS,33S01,2019,FOOD BANK FOR NEW YORK CITY,Food Bank Neighborhood Senior Center,HLMG,HEALTH MANAGEMENT,360
SENIOR CENTER CONTRACTS,33S01,2019,FOOD BANK FOR NEW YORK CITY,Food Bank Neighborhood Senior Center,PHEX,PHYSICAL HEALTH/EXERCISE,1500
SENIOR CENTER CONTRACTS,33S01,2019,FOOD BANK FOR NEW YORK CITY,Food Bank Neighborhood Senior Center,SCCA,SR CTR CASE ASSISTANCE,450
SENIOR CENTER CONTRACTS,33S01,2019,FOOD BANK FOR NEW YORK CITY,Food Bank Neighborhood Senior Center,SCED,EDUCATION,172
SENIOR CENTER CONTRACTS,33S01,2019,FOOD BANK FOR NEW YORK CITY,Food Bank Neighborhood Senior Center,SCIN,SR CTR INFORMATION,375
SENIOR CENTER CONTRACTS,33S01,2019,FOOD BANK FOR NEW YORK CITY,Food Bank Neighborhood Senior Center,SCNE,SR CTR NUTRITION EDUC,1500
SENIOR CENTER CONTRACTS,33S01,2019,FOOD BANK FOR NEW YORK CITY,Food Bank Neighborhood Senior Center,TECH,TECHNOLOGY,18
SENIOR CENTER CONTRACTS,33T01,2019,GODDARD-RIVERSIDE COMMUNITY CENTER,Goddard Riverside Neighborhood Senior Center,ARTS,ARTS,400
SENIOR CENTER CONTRACTS,33T01,2019,GODDARD-RIVERSIDE COMMUNITY CENTER,Goddard Riverside Neighborhood Senior Center,CNBK,CONGREGATE BREAKFASTS,13000
SENIOR CENTER CONTRACTS,33T01,2019,GODDARD-RIVERSIDE COMMUNITY CENTER,Goddard Riverside Neighborhood Senior Center,CNLH,CONGREGATE LUNCH,38850
SENIOR CENTER CONTRACTS,33T01,2019,GODDARD-RIVERSIDE COMMUNITY CENTER,Goddard Riverside Neighborhood Senior Center,HLMG,HEALTH MANAGEMENT,750
SENIOR CENTER CONTRACTS,33T01,2019,GODDARD-RIVERSIDE COMMUNITY CENTER,Goddard Riverside Neighborhood Senior Center,ITEL,IN-HOME TELEPHONE,1000
SENIOR CENTER CONTRACTS,33T01,2019,GODDARD-RIVERSIDE COMMUNITY CENTER,Goddard Riverside Neighborhood Senior Center,PHEX,PHYSICAL HEALTH/EXERCISE,5460
SENIOR CENTER CONTRACTS,33T01,2019,GODDARD-RIVERSIDE COMMUNITY CENTER,Goddard Riverside Neighborhood Senior Center,SCCA,SR CTR CASE ASSISTANCE,1500
SENIOR CENTER CONTRACTS,33T01,2019,GODDARD-RIVERSIDE COMMUNITY CENTER,Goddard Riverside Neighborhood Senior Center,SCED,EDUCATION,800
SENIOR CENTER CONTRACTS,33T01,2019,GODDARD-RIVERSIDE COMMUNITY CENTER,Goddard Riverside Neighborhood Senior Center,SCIN,SR CTR INFORMATION,125
SENIOR CENTER CONTRACTS,33T01,2019,GODDARD-RIVERSIDE COMMUNITY CENTER,Goddard Riverside Neighborhood Senior Center,SCNE,SR CTR NUTRITION EDUC,90
SENIOR CENTER CONTRACTS,33T01,2019,GODDARD-RIVERSIDE COMMUNITY CENTER,Goddard Riverside Neighborhood Senior Center,TECH,TECHNOLOGY,12
SENIOR CENTER CONTRACTS,33U01,2019,GREENWICH HOUSE INC.,Center on the Square Neighborhood Senior Center,ARTS,ARTS,666
SENIOR CENTER CONTRACTS,33U01,2019,GREENWICH HOUSE INC.,Center on the Square Neighborhood Senior Center,CNLH,CONGREGATE LUNCH,30000
SENIOR CENTER CONTRACTS,33U01,2019,GREENWICH HOUSE INC.,Center on the Square Neighborhood Senior Center,CNWE,CONGREGATE WEEKEND,3120
